274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,252,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,170,188,188,188,188,188,188,188,171,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,252,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,170,188,189,264,264,264,264,264,264,264,187,188,188,188,188,171,274,274,274,274,274,274,274,274,274,274,274,274,270,274,274,274,274,274,274,274,274,274,274,274,272,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,274,274,273,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,170,188,188,189,264,264,264,264,264,264,265,266,264,264,264,264,264,264,165,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,252,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,170,188,188,188,188,188,188,188,188,188,189,264,264,264,264,264,264,264,264,264,264,265,264,264,264,264,264,264,187,171,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,170,188,188,188,188,188,188,188,189,264,264,264,264,264,264,264,264,267,264,264,264,264,264,264,264,264,245,264,264,264,264,264,264,264,264,268,264,187,188,171,274,274,274,274,274,274,274,274,274,274,274,274,274,274,271,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
274,274,274,271,272,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,170,188,188,188,188,189,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,267,268,266,266,264,264,264,264,264,264,264,264,264,264,264,264,264,266,264,264,264,165,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,170,188,188,189,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,266,265,264,267,265,264,264,264,264,264,245,264,264,264,264,264,264,264,264,264,187,171,274,274,274,274,274,271,272,273,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,271,274,274,274,274
274,274,274,274,274,274,274,272,274,274,274,274,274,274,274,274,274,274,274,274,274,274,-1073741659,264,264,264,264,264,264,264,264,264,264,264,264,264,264,268,265,265,268,267,265,268,268,268,264,264,264,264,264,265,268,264,267,266,265,267,264,245,264,264,264,264,264,264,264,264,264,264,187,188,171,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,-1073741659,264,264,264,264,264,264,264,264,264,264,264,264,266,268,268,264,264,264,264,264,264,264,264,268,265,267,264,264,264,265,268,267,268,264,264,264,264,264,264,264,264,264,265,264,264,264,264,264,264,187,188,171,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,170,189,264,264,264,264,264,264,264,264,264,264,265,265,264,264,264,266,267,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,268,264,264,264,264,264,264,264,264,187,188,171,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,-1073741659,264,264,264,264,264,264,264,264,264,264,264,264,268,264,264,264,264,264,264,264,264,264,264,264,265,264,264,264,264,264,264,264,267,268,264,264,264,264,267,264,264,265,268,265,267,266,266,264,264,264,264,264,264,264,187,171,274,274,274,274,274,274,274,274,274,274,274,270,274,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,170,189,264,264,264,264,264,264,264,264,264,264,264,264,268,264,264,264,264,264,245,264,264,264,264,264,268,265,265,264,264,264,264,264,264,264,264,264,264,264,267,264,264,264,266,264,264,264,264,264,264,264,264,264,264,264,264,187,171,274,274,252,274,274,273,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,-1073741659,264,264,264,264,264,264,264,267,267,264,264,264,264,265,264,264,264,264,245,245,264,264,264,265,266,268,264,267,264,264,264,264,264,264,264,266,264,264,264,264,265,264,264,264,267,264,264,264,264,264,264,267,268,264,264,264,264,187,188,171,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,170,189,264,264,264,264,264,264,265,265,265,264,264,264,264,265,264,264,264,264,245,264,264,264,264,264,264,264,266,267,264,264,264,264,264,264,264,267,264,264,264,264,265,264,264,264,268,264,264,264,264,264,264,264,268,264,264,264,264,264,264,187,171,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
